"Nr okręgu";"Siedziba OKW";"Nr listy (po nadaniu)";"Nazwa komitetu";"Sygnatura";"Typ";"Pozycja na liście";"Nazwisko";"Imiona";"Płeć";"Zawód";"Miejsce zamieszkania";"TERYT m. z.";"Gmina m.z.";"Przynależność do partii";"Poparcie";"Liczba głosów";"Procent głosów oddanych na listę";"Procent głosów oddanych w okręgu";"Czy przyznano mandat"
1;"Legnica";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";24;"GADEK";"Sławomir Adam";"Mężczyzna";"inżynier mechanik - środki transportu";"Jerzmanowa";"020303";"gm. Jerzmanowa";"członek partii politycznej: Lewica Razem";"";810;0.011398657491451006;0.0018731095468462386;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";1;"UTECHT";"Waldemar Arkadiusz";"Mężczyzna";"politolog";"Sieradz";"101401";"m. Sieradz";"członek partii politycznej: Konfederacja Wolność i Niepodległość";"";6358;0.251115762865832;0.014702753702281956;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";2;"JASIŃSKI";"Krzysztof Piotr";"Mężczyzna";"ekonomista";"Glinica";"020306";"gm. Żukowice";"członek partii politycznej: Ruch Narodowy";"";2313;0.09135431889095146;0.005348768372660926;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";3;"POTOCKA-KACZYK";"Anna Dorota";"Kobieta";"menedżer";"Rudna";"021103";"gm. Rudna";"członek partii politycznej: Ruch Narodowy";"";2413;0.09530392195584343;0.005580016464864165;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";4;"MISTOŃ";"Krzysztof Norbert";"Mężczyzna";"pracownik działu zapewnienia jakości";"Chocianów";"021601";"gm. Chocianów";"nie należy do partii politycznej";"";677;0.026738812749318695;0.0015655495842159303;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";5;"GUDOWSKI";"Dominik Sławomir";"Mężczyzna";"muzyk";"Stara Kamienica";"020609";"gm. Stara Kamienica";"nie należy do partii politycznej";"";850;0.033571626051581815;0.0019656087837275345;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";6;"BUSTOWSKI";"Marcin Jerzy";"Mężczyzna";"rolnik";"Jelenia Góra";"026101";"m. Jelenia Góra";"nie należy do partii politycznej";"";1462;0.057743196808720726;0.0033808471080113587;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";7;"SOSIŃSKI";"Krystian Piotr";"Mężczyzna";"górnik";"Lubin";"021101";"m. Lubin";"nie należy do partii politycznej";"";811;0.03203128085627394;0.0018754220277682708;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";8;"BURDZIŃSKI";"Remigiusz Konrad";"Mężczyzna";"logistyk";"Jelenia Góra";"026101";"m. Jelenia Góra";"członek partii politycznej: Ruch Narodowy";"";484;0.019116078834077174;0.0011192407662636782;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";9;"KORWIN-MIKKE";"Kacper Mikołaj";"Mężczyzna";"przedsiębiorca";"Józefów";"141701";"m. Józefów";"nie należy do partii politycznej";"";5450;0.21525336703661282;0.012603021025076544;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";10;"PASZYN";"Paweł Stefan";"Mężczyzna";"informatyk";"Grzybiany";"020904";"gm. Kunice";"nie należy do partii politycznej";"";438;0.017299261424226865;0.0010128666438501883;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";11;"MALICKI";"Jakub Edward";"Mężczyzna";"sprzedawca";"Wrocław";"026401";"m. Wrocław";"nie należy do partii politycznej";"";362;0.014297563094908962;0.0008371180937757263;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";12;"GRYF-TOMASZEWSKI";"Andrzej";"Mężczyzna";"przedsiębiorca";"Karpacz";"020601";"m. Karpacz";"członek partii politycznej: Ruch Narodowy";"";194;0.007662229945890438;0.0004486212988742843;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";13;"ŚWIERZOWSKA";"Małgorzata Agnieszka";"Kobieta";"inżynier procesów produkcyjnych";"Dłużec";"021203";"gm. Lwówek Śląski";"nie należy do partii politycznej";"";340;0.013428650420632727;0.0007862435134910137;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";14;"KARPIEJ";"Sabina Iwona";"Kobieta";"student budownictwa";"Jawor";"020501";"m. Jawor";"nie należy do partii politycznej";"";291;0.011493344918835658;0.0006729319483114264;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";15;"SOLAREK-STRUMIŃSKA";"Emilia Patrycja";"Kobieta";"menedżer";"Wrocław";"026401";"m. Wrocław";"nie należy do partii politycznej";"";172;0.006793317271614203;0.0003977467185895716;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";16;"SPRYSAK";"Sebastian Jacek";"Mężczyzna";"inżynier elektryk";"Legnica";"026201";"m. Legnica";"członek partii politycznej: Ruch Narodowy";"";212;0.008373158497570993;0.0004902459554708674;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";17;"WINNICKA";"Regina Elżbieta";"Kobieta";"technik energetyk";"Zgorzelec";"022502";"m. Zgorzelec";"nie należy do partii politycznej";"";576;0.022749713653777797;0.0013319890110906586;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";18;"BURDZIŃSKA";"Małgorzata Olga";"Kobieta";"filolog";"Jelenia Góra";"026101";"m. Jelenia Góra";"członek partii politycznej: Ruch Narodowy";"";221;0.008728622773411273;0.0005110582837691589;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";19;"HOSZOWSKI";"Jarosław";"Mężczyzna";"nauczyciel";"Legnica";"026201";"m. Legnica";"członek partii politycznej: Ruch Narodowy";"";300;0.011848809194675935;0.0006937442766097179;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";20;"PASZYN";"Agnieszka Katarzyna";"Kobieta";"chemik";"Grzybiany";"020904";"gm. Kunice";"nie należy do partii politycznej";"";214;0.008452150558868833;0.0004948709173149321;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";21;"NICIEJEWSKA";"Joanna";"Kobieta";"analityk IT";"Warszawa";"146518";"Wola";"nie należy do partii politycznej";"";234;0.00924207117184723;0.0005411205357555801;"Nie"
1;"Legnica";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";22;"MAJEWICZ";"Paweł";"Mężczyzna";"przedsiębiorca";"Lubań";"021001";"m. Lubań";"członek partii politycznej: Korwin";"";947;0.037402741024527036;0.0021899194331646762;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";1;"BORYS";"Piotr";"Mężczyzna";"przedstawiciel władzy samorządowej - radny";"Lubin";"021101";"m. Lubin";"członek partii politycznej: Platforma Obywatelska RP";"";35064;0.3240935013078722;0.08108483105014383;"Tak"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";2;"CZERNOW";"Zofia";"Kobieta";"parlamentarzystka";"Jelenia Góra";"026101";"m. Jelenia Góra";"członek partii politycznej: Platforma Obywatelska RP";"";15761;0.1456775517372055;0.03644701181215255;"Tak"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";3;"KROPIWNICKI";"Robert";"Mężczyzna";"parlamentarzysta";"Legnica";"026201";"m. Legnica";"członek partii politycznej: Platforma Obywatelska RP";"";14714;0.13600022182991192;0.03402584428678464;"Tak"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";4;"KRAWCZYK";"Iwona Małgorzata";"Kobieta";"parlamentarzysta";"Czadrów";"020702";"gm. Kamienna Góra";"członek partii politycznej: Platforma Obywatelska RP";"";8081;0.07469197992439297;0.01868715833094377;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";5;"DROZD";"Ewa";"Kobieta";"parlamentarzystka";"Głogów";"020301";"m. Głogów";"członek partii politycznej: Platforma Obywatelska RP";"";9671;0.08938821158876431;0.022364002996975274;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";6;"DUDKOWIAK";"Jarosław Ryszard";"Mężczyzna";"przedstawiciel władzy samorządowej - Starosta";"Głogów";"020301";"m. Głogów";"członek partii politycznej: Platforma Obywatelska RP";"";2226;0.020574724330119882;0.005147582532444107;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";7;"BARANOWSKA";"Dorota";"Kobieta";"nauczyciel";"Zgorzelec";"022502";"m. Zgorzelec";"członek partii politycznej: Platforma Obywatelska RP";"";5003;0.0462422937212892;0.011569342052928063;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";8;"BANDER";"Michał";"Mężczyzna";"fizjoterapeuta";"Jawor";"020501";"m. Jawor";"członek partii politycznej: Platforma Obywatelska RP";"";1875;0.017330461868362432;0.004335901728810737;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";9;"SIKORA";"Konrad Jerzy";"Mężczyzna";"urzędnik samorządowy";"Jelenia Góra";"026101";"m. Jelenia Góra";"członek partii politycznej: Nowoczesna";"";3843;0.03552051464539564;0.008886864183370487;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";10;"ROWIŃSKI";"Konrad Antoni";"Mężczyzna";"przedstawiciel władzy samorządowej - wicestarosta";"Lubań";"021001";"m. Lubań";"członek partii politycznej: Platforma Obywatelska RP";"";2118;0.019576489726502205;0.004897834592864609;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";11;"PICHAŁA";"Anna Eugenia";"Kobieta";"ekonomista";"Parchów";"021601";"gm. Chocianów";"nie należy do partii politycznej";"";843;0.00779177565601575;0.0019494214172733075;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";12;"DOWHAŃ-DOMAŃSKA";"Ksenia Anna";"Kobieta";"przedsiębiorca";"Lubin";"021101";"m. Lubin";"członek partii politycznej: Platforma Obywatelska RP";"";889;0.008216949653852909;0.0020557955396867974;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";13;"ROLSKA";"Beata Edyta";"Kobieta";"neurologopeda nauczyciel - pedagog";"Chocianów";"021601";"gm. Chocianów";"nie należy do partii politycznej";"";785;0.007255686702221072;0.0018152975237954287;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";14;"GRZEŚKÓW";"Zbigniew";"Mężczyzna";"ekonomista";"Kotliska";"021203";"gm. Lwówek Śląski";"członek partii politycznej: Platforma Obywatelska RP";"";630;0.005823035187769778;0.0014568629808804077;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";15;"BARCIK";"Krystyna Henryka";"Kobieta";"ekonomista";"Legnica";"026201";"m. Legnica";"członek partii politycznej: Platforma Obywatelska RP";"";853;0.007884204785980349;0.0019725462264936315;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";16;"MAGRYŚ";"Urszula";"Kobieta";"specjalista do spraw rachunkowości";"Bolesławiec";"020101";"m. Bolesławiec";"członek partii politycznej: Platforma Obywatelska RP";"";551;0.00509284506104944;0.0012741769880398486;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";17;"JAGIEŁŁO";"Jakub Krzysztof";"Mężczyzna";"przedstawiciel władzy samorządowej - radny";"Świerzawa";"022604";"gm. Świerzawa";"nie należy do partii politycznej";"";1128;0.01042600586000684;0.0026084784800525394;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";18;"SKÓRZEWSKA";"Barbara Anna";"Kobieta";"nauczyciel";"Miroszowice";"021102";"gm. Lubin";"nie należy do partii politycznej";"";327;0.0030224325498424084;0.0007561812615045926;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";19;"STRĄCZEK";"Joanna Dorota";"Kobieta";"kierownik przychodni";"Grzymalin";"020906";"gm. Miłkowice";"nie należy do partii politycznej";"";404;0.0037341368505698254;0.0009342422925010869;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";20;"SURWIŁO";"Małgorzata Joanna";"Kobieta";"technik administracji";"Leśna";"021003";"gm. Leśna";"członek partii politycznej: Nowoczesna";"";433;0.004002181327467165;0.0010013042392400262;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";21;"BROK";"Anna";"Kobieta";"ekonomista";"Głogów";"020301";"m. Głogów";"członek partii politycznej: Platforma Obywatelska RP";"";548;0.005065116322060061;0.0012672395452737516;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";22;"ZIELIŃSKI";"Grzegorz";"Mężczyzna";"ekonomista";"Lubin";"021101";"m. Lubin";"członek partii politycznej: Nowoczesna";"";737;0.006812026878390993;0.001704298439537874;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";23;"GRAF";"Mirosław";"Mężczyzna";"nauczyciel wychowania fizycznego";"Szklarska Poręba";"020604";"m. Szklarska Poręba";"członek partii politycznej: Platforma Obywatelska RP";"";831;0.00768086070005823;0.0019216716462089189;"Nie"
1;"Legnica";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";24;"BARTKOWIAK";"Włodzimierz";"Mężczyzna";"analityk finansowy";"Osiecznica";"020105";"gm. Osiecznica";"członek partii politycznej: Partia Zieloni";"";876;0.00809679178489893;0.0020257332877003766;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";1;"MYRDA";"Adam Stanisław";"Mężczyzna";"mechanik maszyn i urzadzeń górnictwa podziemnego";"Lubin";"021101";"m. Lubin";"nie należy do partii politycznej";"";4381;0.3246387550944794;0.010130978919423914;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";2;"GABRYSIAK";"Tomasz Andrzej";"Mężczyzna";"przedstawiciel władzy samorządowej - starosta";"Bolesławiec";"020101";"m. Bolesławiec";"nie należy do partii politycznej";"";1214;0.08995924416450538;0.002807351839347325;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";3;"KIEŁB";"Jacek";"Mężczyzna";"politolog";"Legnica";"026201";"m. Legnica";"nie należy do partii politycznej";"";957;0.07091515376065209;0.0022130442423850005;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";4;"MIEDZIŃSKI";"Piotr Jan";"Mężczyzna";"ekonomista";"Jelenia Góra";"026101";"m. Jelenia Góra";"nie należy do partii politycznej";"";400;0.029640607632456465;0.0009249923688129573;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";5;"JANIK";"Kazimierz";"Mężczyzna";"inżynier rolnictwa";"Zgorzelec";"022507";"gm. Zgorzelec";"nie należy do partii politycznej";"";477;0.035346424601704333;0.0011030533998094515;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";6;"CASTAÑEDA TRUJILLO";"Beata";"Kobieta";"ekonomista";"Krotoszyce";"020903";"gm. Krotoszyce";"nie należy do partii politycznej";"";480;0.03556872915894776;0.0011099908425755488;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";7;"WANDYCZ";"Piotr Kazimierz";"Mężczyzna";"strażak";"Trzebnice";"021601";"gm. Chocianów";"nie należy do partii politycznej";"";315;0.023341978510559466;0.0007284314904402038;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";8;"SZEFFS";"Irena Ewa";"Kobieta";"pielęgniarka - specjalista pielęgniarstwa kardiologicznego";"Wleń";"021205";"gm. Wleń";"nie należy do partii politycznej";"";283;0.02097072989996295;0.0006544321009351673;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";9;"SALA";"Rafał Krzysztof";"Mężczyzna";"specjalista administracji publicznej";"Jawor";"020501";"m. Jawor";"nie należy do partii politycznej";"";261;0.019340496480177844;0.0006035575206504546;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";10;"LEWICKI";"Krzysztof Mirosław";"Mężczyzna";"przedstawiciel władzy samorządowej - radny";"Księginice";"021102";"gm. Lubin";"nie należy do partii politycznej";"";311;0.023045572434234902;0.0007191815667520743;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";11;"TOBIASZ";"Aleksandra Marta";"Kobieta";"ekonomista";"Bogatynia";"022503";"gm. Bogatynia";"nie należy do partii politycznej";"";346;0.025639125602074844;0.0008001183990232081;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";12;"CIEŚLA";"Maciej Jan";"Mężczyzna";"nauczyciel wychowania fizycznego";"Chojnów";"020901";"m. Chojnów";"nie należy do partii politycznej";"";361;0.02675064838829196;0.000834805612853694;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";13;"SOBIESKA";"Emilia Janina";"Kobieta";"organizator imprez rozrywkowych";"Legnica";"026201";"m. Legnica";"nie należy do partii politycznej";"";436;0.03230826231937755;0.0010082416820061234;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";14;"ZIELIŃSKI";"Artur Waldemar";"Mężczyzna";"specjalista administracji publicznej";"Kamienna Góra";"020701";"m. Kamienna Góra";"nie należy do partii politycznej";"";234;0.017339755464987033;0.0005411205357555801;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";15;"CZAJA";"Dariusz Andrzej";"Mężczyzna";"nauczyciel historii";"Głogów";"020301";"m. Głogów";"nie należy do partii politycznej";"";414;0.030678028899592442;0.0009573671017214108;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";16;"FOREMNA";"Justyna Magdalena";"Kobieta";"dyrektor generalny";"Bolesławiec";"020101";"m. Bolesławiec";"nie należy do partii politycznej";"";261;0.019340496480177844;0.0006035575206504546;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";17;"KUŚWIK";"Bartosz Seweryn";"Mężczyzna";"animator kultury";"Lubań";"021001";"m. Lubań";"nie należy do partii politycznej";"";237;0.017562060022230454;0.0005480579785216772;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";18;"GRZELAK";"Katarzyna Aneta";"Kobieta";"wyższy urzędnik samorządowy";"Zawidów";"022501";"m. Zawidów";"nie należy do partii politycznej";"";339;0.025120414968506855;0.0007839310325689813;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";19;"WITKOWSKI";"Krzysztof Walery";"Mężczyzna";"pedagog specjalny";"Zgorzelec";"022502";"m. Zgorzelec";"nie należy do partii politycznej";"";179;0.013264171915524267;0.00041393408504379836;"Nie"
1;"Legnica";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";20;"KUSTROWSKA";"Jolanta Elżbieta";"Kobieta";"technik rolnik";"Trzebcz";"021604";"gm. Polkowice";"nie należy do partii politycznej";"";122;0.009040385327899221;0.000282122672487952;"Nie"
